objectsCount time allocatedMemory usedMemory commandType
490 6.102e-06 65536 35280 ALLOCATE
491 2.5958e-05 65536 35352 ALLOCATE
492 1.8334e-05 65536 35424 ALLOCATE
493 3.791e-05 65536 35496 ALLOCATE
494 4.598e-06 65536 35568 ALLOCATE
495 2.2402e-05 65536 35640 ALLOCATE
496 1.1651e-05 65536 35712 ALLOCATE
497 4.85e-05 65536 35784 ALLOCATE
498 4.438e-06 65536 35856 ALLOCATE
499 2.2241e-05 65536 35928 ALLOCATE
500 6.803e-06 65536 36000 ALLOCATE
501 3.4384e-05 65536 36072 ALLOCATE
502 4.468e-06 65536 36144 ALLOCATE
503 2.5968e-05 65536 36216 ALLOCATE
504 5.38e-06 65536 36288 ALLOCATE
505 4.7629e-05 65536 36360 ALLOCATE
506 7.093e-06 65536 36432 ALLOCATE
507 2.3894e-05 65536 36504 ALLOCATE
508 5.059e-06 65536 36576 ALLOCATE
509 3.6037e-05 65536 36648 ALLOCATE
510 1.2564e-05 65536 36720 ALLOCATE
511 2.3193e-05 65536 36792 ALLOCATE
512 5.32e-06 65536 36864 ALLOCATE
513 7.4419e-05 69632 36936 ALLOCATE
514 6.943e-06 69632 37008 ALLOCATE
515 2.2623e-05 69632 37080 ALLOCATE
516 1.0229e-05 69632 37152 ALLOCATE
517 3.3582e-05 69632 37224 ALLOCATE
518 4.398e-06 69632 37296 ALLOCATE
519 2.5949e-05 69632 37368 ALLOCATE
520 5.3e-06 69632 37440 ALLOCATE
521 4.1197e-05 69632 37512 ALLOCATE
522 1.105e-05 69632 37584 ALLOCATE
523 2.4135e-05 69632 37656 ALLOCATE
524 5.56e-06 69632 37728 ALLOCATE
525 3.3643e-05 69632 37800 ALLOCATE
526 4.418e-06 69632 37872 ALLOCATE
527 2.9875e-05 69632 37944 ALLOCATE
528 6.132e-06 69632 38016 ALLOCATE
529 5.1285e-05 69632 38088 ALLOCATE
530 6.703e-06 69632 38160 ALLOCATE
531 2.5738e-05 69632 38232 ALLOCATE
532 5.32e-06 69632 38304 ALLOCATE
533 3.3422e-05 69632 38376 ALLOCATE
534 5.821e-06 69632 38448 ALLOCATE
535 2.2762e-05 69632 38520 ALLOCATE
536 7.433e-06 69632 38592 ALLOCATE
537 4.4773e-05 69632 38664 ALLOCATE
538 5.14e-06 69632 38736 ALLOCATE
539 2.2892e-05 69632 38808 ALLOCATE
540 1.2643e-05 69632 38880 ALLOCATE
541 6.0092e-05 69632 38952 ALLOCATE
542 4.468e-06 69632 39024 ALLOCATE
543 2.706e-05 69632 39096 ALLOCATE
544 5.019e-06 69632 39168 ALLOCATE
545 6.2466e-05 73728 39240 ALLOCATE
546 1.1031e-05 73728 39312 ALLOCATE
547 9.7832e-05 73728 39384 ALLOCATE
548 7.614e-06 73728 39456 ALLOCATE
549 7.1002e-05 73728 39528 ALLOCATE
